titles,artists,ids,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
"My Truly, Truly Fair",Guy Mitchell,5UKcLXMxnK07HqmnHCi1C7,5UKcLXMxnK07HqmnHCi1C7,0.873,0.3,9,-12.112,1,0.0348,0.8,0.0,0.0909,0.96,109.38,audio_features,5UKcLXMxnK07HqmnHCi1C7,spotify:track:5UKcLXMxnK07HqmnHCi1C7,https://api.spotify.com/v1/tracks/5UKcLXMxnK07HqmnHCi1C7,https://api.spotify.com/v1/audio-analysis/5UKcLXMxnK07HqmnHCi1C7,169040,4
(It's No) Sin,The Four Aces,3eNTnFXB3g3NI2hcJSgTzj,3eNTnFXB3g3NI2hcJSgTzj,0.271,0.196,7,-13.838,1,0.0299,0.944,0.0,0.335,0.351,99.742,audio_features,3eNTnFXB3g3NI2hcJSgTzj,spotify:track:3eNTnFXB3g3NI2hcJSgTzj,https://api.spotify.com/v1/tracks/3eNTnFXB3g3NI2hcJSgTzj,https://api.spotify.com/v1/audio-analysis/3eNTnFXB3g3NI2hcJSgTzj,189947,3
Aba Daba Honeymoon,Debbie Reynolds,6stLnIm84oaY2tKgWyxUr8,6stLnIm84oaY2tKgWyxUr8,0.592,0.347,7,-10.707,0,0.199,0.826,0.0,0.381,0.633,135.287,audio_features,6stLnIm84oaY2tKgWyxUr8,spotify:track:6stLnIm84oaY2tKgWyxUr8,https://api.spotify.com/v1/tracks/6stLnIm84oaY2tKgWyxUr8,https://api.spotify.com/v1/audio-analysis/6stLnIm84oaY2tKgWyxUr8,194333,4
"Rose, Rose, I Love You",Frankie Laine,0CLeeKSZqkgeoVze6W5Iyk,0CLeeKSZqkgeoVze6W5Iyk,0.46,0.335,0,-9.442,1,0.0373,0.788,0.0,0.0699,0.932,201.337,audio_features,0CLeeKSZqkgeoVze6W5Iyk,spotify:track:0CLeeKSZqkgeoVze6W5Iyk,https://api.spotify.com/v1/tracks/0CLeeKSZqkgeoVze6W5Iyk,https://api.spotify.com/v1/audio-analysis/0CLeeKSZqkgeoVze6W5Iyk,154147,4
Down Yonder,Del Wood,3UYeTr8hsTPi5rfKd7zUsm,3UYeTr8hsTPi5rfKd7zUsm,0.684,0.654,10,-9.647,1,0.0378,0.734,0.932,0.103,0.975,135.028,audio_features,3UYeTr8hsTPi5rfKd7zUsm,spotify:track:3UYeTr8hsTPi5rfKd7zUsm,https://api.spotify.com/v1/tracks/3UYeTr8hsTPi5rfKd7zUsm,https://api.spotify.com/v1/audio-analysis/3UYeTr8hsTPi5rfKd7zUsm,146520,4
I Apologize,Billy Eckstine,184kqbmjYJoWXwaqNk7BWT,184kqbmjYJoWXwaqNk7BWT,0.185,0.367,1,-10.074,1,0.0335,0.952,0.0475,0.0648,0.201,170.41,audio_features,184kqbmjYJoWXwaqNk7BWT,spotify:track:184kqbmjYJoWXwaqNk7BWT,https://api.spotify.com/v1/tracks/184kqbmjYJoWXwaqNk7BWT,https://api.spotify.com/v1/audio-analysis/184kqbmjYJoWXwaqNk7BWT,171987,5
"Would I Love You (Love You, Love You)",Patti Page,7gcRqbWoSKuwMLUSb91nI3,7gcRqbWoSKuwMLUSb91nI3,0.559,0.355,7,-15.051,0,0.0262,0.532,0.0,0.26,0.601,96.993,audio_features,7gcRqbWoSKuwMLUSb91nI3,spotify:track:7gcRqbWoSKuwMLUSb91nI3,https://api.spotify.com/v1/tracks/7gcRqbWoSKuwMLUSb91nI3,https://api.spotify.com/v1/audio-analysis/7gcRqbWoSKuwMLUSb91nI3,148560,4
You're Just in Love,Perry Como,0jVYsBfsxGA7zPurjqnlH8,0jVYsBfsxGA7zPurjqnlH8,0.649,0.118,2,-13.16,1,0.0513,0.924,0.0,0.218,0.549,74.99,audio_features,0jVYsBfsxGA7zPurjqnlH8,spotify:track:0jVYsBfsxGA7zPurjqnlH8,https://api.spotify.com/v1/tracks/0jVYsBfsxGA7zPurjqnlH8,https://api.spotify.com/v1/audio-analysis/0jVYsBfsxGA7zPurjqnlH8,175213,4
Undecided,Ames Brothers,1bDzspMSL17XQokxAxAe22,1bDzspMSL17XQokxAxAe22,0.753,0.439,8,-8.908,1,0.0387,0.791,0.0,0.24,0.873,135.192,audio_features,1bDzspMSL17XQokxAxAe22,spotify:track:1bDzspMSL17XQokxAxAe22,https://api.spotify.com/v1/tracks/1bDzspMSL17XQokxAxAe22,https://api.spotify.com/v1/audio-analysis/1bDzspMSL17XQokxAxAe22,179147,4
The Thing,Phil Harris,4kCb5K4lyspz6G8cmW7saK,4kCb5K4lyspz6G8cmW7saK,0.838,0.686,2,-7.66,1,0.297,0.884,0.0,0.384,0.922,126.929,audio_features,4kCb5K4lyspz6G8cmW7saK,spotify:track:4kCb5K4lyspz6G8cmW7saK,https://api.spotify.com/v1/tracks/4kCb5K4lyspz6G8cmW7saK,https://api.spotify.com/v1/audio-analysis/4kCb5K4lyspz6G8cmW7saK,139507,3
Because of You,Les Baxter,4WToccEJeXgFNyfNPuSYCS,4WToccEJeXgFNyfNPuSYCS,0.238,0.207,5,-12.894,0,0.0301,0.865,1.49e-06,0.135,0.303,97.574,audio_features,4WToccEJeXgFNyfNPuSYCS,spotify:track:4WToccEJeXgFNyfNPuSYCS,https://api.spotify.com/v1/tracks/4WToccEJeXgFNyfNPuSYCS,https://api.spotify.com/v1/audio-analysis/4WToccEJeXgFNyfNPuSYCS,170800,4
Little Things Mean a Lot,Kitty Kallen,54PXRAkSDbvSNazvmAfeHd,54PXRAkSDbvSNazvmAfeHd,0.325,0.162,8,-12.79,1,0.0457,0.837,0.0,0.106,0.356,84.183,audio_features,54PXRAkSDbvSNazvmAfeHd,spotify:track:54PXRAkSDbvSNazvmAfeHd,https://api.spotify.com/v1/tracks/54PXRAkSDbvSNazvmAfeHd,https://api.spotify.com/v1/audio-analysis/54PXRAkSDbvSNazvmAfeHd,179147,4
Wanted,Perry Como,77i95B3GcC2aOqK70RHM0m,77i95B3GcC2aOqK70RHM0m,0.323,0.185,1,-11.221,0,0.0313,0.92,3.65e-06,0.337,0.387,74.718,audio_features,77i95B3GcC2aOqK70RHM0m,spotify:track:77i95B3GcC2aOqK70RHM0m,https://api.spotify.com/v1/tracks/77i95B3GcC2aOqK70RHM0m,https://api.spotify.com/v1/audio-analysis/77i95B3GcC2aOqK70RHM0m,185093,4
Hey There,Rosemary Clooney,1I0KwaoGH86u2oeSIU0TuW,1I0KwaoGH86u2oeSIU0TuW,0.552,0.211,8,-14.337,1,0.0592,0.475,0.0,0.081,0.409,121.135,audio_features,1I0KwaoGH86u2oeSIU0TuW,spotify:track:1I0KwaoGH86u2oeSIU0TuW,https://api.spotify.com/v1/tracks/1I0KwaoGH86u2oeSIU0TuW,https://api.spotify.com/v1/audio-analysis/1I0KwaoGH86u2oeSIU0TuW,157227,4
Sh-Boom,The Crew-Cuts,7G2jAmiYUDZKyk7npVrgX8,7G2jAmiYUDZKyk7npVrgX8,0.67,0.24,2,-12.158,0,0.0697,0.863,0.0,0.231,0.578,130.205,audio_features,7G2jAmiYUDZKyk7npVrgX8,spotify:track:7G2jAmiYUDZKyk7npVrgX8,https://api.spotify.com/v1/tracks/7G2jAmiYUDZKyk7npVrgX8,https://api.spotify.com/v1/audio-analysis/7G2jAmiYUDZKyk7npVrgX8,168893,4
Make Love to Me,Jo Stafford,2CInzVilMduj9L8dDXwyUA,2CInzVilMduj9L8dDXwyUA,0.661,0.413,8,-9.069,0,0.218,0.441,4.19e-05,0.114,0.276,143.974,audio_features,2CInzVilMduj9L8dDXwyUA,spotify:track:2CInzVilMduj9L8dDXwyUA,https://api.spotify.com/v1/tracks/2CInzVilMduj9L8dDXwyUA,https://api.spotify.com/v1/audio-analysis/2CInzVilMduj9L8dDXwyUA,193309,4
Oh! My Pa-Pa,Eddie Fisher,0EIEvpiVxoXEn5GZWvG1RT,0EIEvpiVxoXEn5GZWvG1RT,0.425,0.188,10,-9.927,1,0.0289,0.863,0.0,0.347,0.502,97.048,audio_features,0EIEvpiVxoXEn5GZWvG1RT,spotify:track:0EIEvpiVxoXEn5GZWvG1RT,https://api.spotify.com/v1/tracks/0EIEvpiVxoXEn5GZWvG1RT,https://api.spotify.com/v1/audio-analysis/0EIEvpiVxoXEn5GZWvG1RT,185627,4
(Oh Baby Mine) I Get So Lonely,The Four Knights,3tOmh4pygHUGXIbsYfGZoR,3tOmh4pygHUGXIbsYfGZoR,0.791,0.367,8,-11.147,1,0.054,0.58,0.0,0.168,0.974,112.395,audio_features,3tOmh4pygHUGXIbsYfGZoR,spotify:track:3tOmh4pygHUGXIbsYfGZoR,https://api.spotify.com/v1/tracks/3tOmh4pygHUGXIbsYfGZoR,https://api.spotify.com/v1/audio-analysis/3tOmh4pygHUGXIbsYfGZoR,125905,4
Three Coins in the Fountain,The Four Aces,2vZNvA8PEvBdeWr4EkZjLG,2vZNvA8PEvBdeWr4EkZjLG,0.436,0.19,3,-13.375,1,0.0293,0.483,3.1e-06,0.201,0.519,77.042,audio_features,2vZNvA8PEvBdeWr4EkZjLG,spotify:track:2vZNvA8PEvBdeWr4EkZjLG,https://api.spotify.com/v1/tracks/2vZNvA8PEvBdeWr4EkZjLG,https://api.spotify.com/v1/audio-analysis/2vZNvA8PEvBdeWr4EkZjLG,180840,4
Secret Love,Doris Day,5wzjc23Qsn7wN75eLMvFEc,5wzjc23Qsn7wN75eLMvFEc,0.28,0.177,11,-12.085,1,0.0315,0.891,0.000161,0.114,0.221,132.359,audio_features,5wzjc23Qsn7wN75eLMvFEc,spotify:track:5wzjc23Qsn7wN75eLMvFEc,https://api.spotify.com/v1/tracks/5wzjc23Qsn7wN75eLMvFEc,https://api.spotify.com/v1/audio-analysis/5wzjc23Qsn7wN75eLMvFEc,219600,4
Hernando's Hideaway,Archie Bleyer,4FrjjVI4KdZoqgiMMOtiuf,4FrjjVI4KdZoqgiMMOtiuf,0.857,0.522,0,-10.308,0,0.157,0.115,0.00221,0.165,0.654,118.494,audio_features,4FrjjVI4KdZoqgiMMOtiuf,spotify:track:4FrjjVI4KdZoqgiMMOtiuf,https://api.spotify.com/v1/tracks/4FrjjVI4KdZoqgiMMOtiuf,https://api.spotify.com/v1/audio-analysis/4FrjjVI4KdZoqgiMMOtiuf,152507,4
Young at Heart,Frank Sinatra,0QbRfr3pJtHGxhIpIMYmbN,0QbRfr3pJtHGxhIpIMYmbN,0.285,0.113,7,-21.134,1,0.0342,0.842,0.0,0.312,0.303,79.947,audio_features,0QbRfr3pJtHGxhIpIMYmbN,spotify:track:0QbRfr3pJtHGxhIpIMYmbN,https://api.spotify.com/v1/tracks/0QbRfr3pJtHGxhIpIMYmbN,https://api.spotify.com/v1/audio-analysis/0QbRfr3pJtHGxhIpIMYmbN,174467,4
This Ole House,Rosemary Clooney,3reMY0PF49alfXMs30c2z4,3reMY0PF49alfXMs30c2z4,0.689,0.723,0,-8.079,1,0.0483,0.755,0.0,0.248,0.962,105.913,audio_features,3reMY0PF49alfXMs30c2z4,spotify:track:3reMY0PF49alfXMs30c2z4,https://api.spotify.com/v1/tracks/3reMY0PF49alfXMs30c2z4,https://api.spotify.com/v1/audio-analysis/3reMY0PF49alfXMs30c2z4,142267,4
I Need You Now,Eddie Fisher,0gxpt81ZzaX0x72k1NOojB,0gxpt81ZzaX0x72k1NOojB,0.6,0.202,0,-11.021,1,0.0329,0.903,0.0,0.35,0.74,118.224,audio_features,0gxpt81ZzaX0x72k1NOojB,spotify:track:0gxpt81ZzaX0x72k1NOojB,https://api.spotify.com/v1/tracks/0gxpt81ZzaX0x72k1NOojB,https://api.spotify.com/v1/audio-analysis/0gxpt81ZzaX0x72k1NOojB,149093,3
Cross Over the Bridge,Patti Page,6aQgRRJc84eM7Nsd3oydf3,6aQgRRJc84eM7Nsd3oydf3,0.551,0.334,6,-9.846,1,0.0816,0.824,0.0,0.309,0.762,82.853,audio_features,6aQgRRJc84eM7Nsd3oydf3,spotify:track:6aQgRRJc84eM7Nsd3oydf3,https://api.spotify.com/v1/tracks/6aQgRRJc84eM7Nsd3oydf3,https://api.spotify.com/v1/audio-analysis/6aQgRRJc84eM7Nsd3oydf3,154133,4
The Little Shoemaker,The Gaylords,7yClKXvaCMZI0684RKXUQ3,7yClKXvaCMZI0684RKXUQ3,0.861,0.429,7,-13.701,1,0.0506,0.532,0.0,0.316,0.969,125.538,audio_features,7yClKXvaCMZI0684RKXUQ3,spotify:track:7yClKXvaCMZI0684RKXUQ3,https://api.spotify.com/v1/tracks/7yClKXvaCMZI0684RKXUQ3,https://api.spotify.com/v1/audio-analysis/7yClKXvaCMZI0684RKXUQ3,137427,4
That's Amore,Dean Martin,4I4aQGNJ2HufloNtB65nxR,4I4aQGNJ2HufloNtB65nxR,0.471,0.146,10,-13.6,1,0.0309,0.782,0.0,0.0888,0.595,78.554,audio_features,4I4aQGNJ2HufloNtB65nxR,spotify:track:4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/tracks/4I4aQGNJ2HufloNtB65nxR,https://api.spotify.com/v1/audio-analysis/4I4aQGNJ2HufloNtB65nxR,190400,4
The Happy Wanderer,Frank Weir,3uvLGYjUTKN5wqc6T02U4n,3uvLGYjUTKN5wqc6T02U4n,0.591,0.883,7,-3.694,1,0.0476,0.0828,0.000373,0.345,0.212,127.08,audio_features,3uvLGYjUTKN5wqc6T02U4n,spotify:track:3uvLGYjUTKN5wqc6T02U4n,https://api.spotify.com/v1/tracks/3uvLGYjUTKN5wqc6T02U4n,https://api.spotify.com/v1/audio-analysis/3uvLGYjUTKN5wqc6T02U4n,198189,4
"Answer Me, My Love",Nat King Cole,4i7bU18iUPKxPMrld9W48M,4i7bU18iUPKxPMrld9W48M,0.276,0.236,2,-16.202,1,0.0315,0.829,0.0,0.235,0.237,81.903,audio_features,4i7bU18iUPKxPMrld9W48M,spotify:track:4i7bU18iUPKxPMrld9W48M,https://api.spotify.com/v1/tracks/4i7bU18iUPKxPMrld9W48M,https://api.spotify.com/v1/audio-analysis/4i7bU18iUPKxPMrld9W48M,175600,1
Stranger in Paradise,Tony Bennett,1HUc5mDTIx8Ul2cxSiAkcj,1HUc5mDTIx8Ul2cxSiAkcj,0.283,0.326,5,-9.091,1,0.0291,0.853,8.62e-06,0.219,0.108,79.176,audio_features,1HUc5mDTIx8Ul2cxSiAkcj,spotify:track:1HUc5mDTIx8Ul2cxSiAkcj,https://api.spotify.com/v1/tracks/1HUc5mDTIx8Ul2cxSiAkcj,https://api.spotify.com/v1/audio-analysis/1HUc5mDTIx8Ul2cxSiAkcj,300333,4
If I Give My Heart to You,Doris Day,20G1XJaTwIm2IuwA3Pjg1d,20G1XJaTwIm2IuwA3Pjg1d,0.503,0.059,9,-16.131,1,0.0497,0.973,0.0,0.103,0.331,76.642,audio_features,20G1XJaTwIm2IuwA3Pjg1d,spotify:track:20G1XJaTwIm2IuwA3Pjg1d,https://api.spotify.com/v1/tracks/20G1XJaTwIm2IuwA3Pjg1d,https://api.spotify.com/v1/audio-analysis/20G1XJaTwIm2IuwA3Pjg1d,169067,4
If You Love Me (Really Love Me),Kay Starr,5E65p4F7tRpC0Sx3VgaCXA,5E65p4F7tRpC0Sx3VgaCXA,0.33,0.493,2,-6.398,1,0.0297,0.731,1.94e-05,0.172,0.449,108.33,audio_features,5E65p4F7tRpC0Sx3VgaCXA,spotify:track:5E65p4F7tRpC0Sx3VgaCXA,https://api.spotify.com/v1/tracks/5E65p4F7tRpC0Sx3VgaCXA,https://api.spotify.com/v1/audio-analysis/5E65p4F7tRpC0Sx3VgaCXA,169600,3
Skokiaan,Ralph Marterie,7neXef29cogkuASB5rTafo,7neXef29cogkuASB5rTafo,0.598,0.466,11,-11.611,0,0.214,0.0584,0.0401,0.431,0.572,89.621,audio_features,7neXef29cogkuASB5rTafo,spotify:track:7neXef29cogkuASB5rTafo,https://api.spotify.com/v1/tracks/7neXef29cogkuASB5rTafo,https://api.spotify.com/v1/audio-analysis/7neXef29cogkuASB5rTafo,155985,4
Hold My Hand,Don Cornell,5DqtlVbnKtI9m2btve7nR9,5DqtlVbnKtI9m2btve7nR9,0.384,0.212,3,-11.152,1,0.0312,0.842,0.00046,0.185,0.261,81.85,audio_features,5DqtlVbnKtI9m2btve7nR9,spotify:track:5DqtlVbnKtI9m2btve7nR9,https://api.spotify.com/v1/tracks/5DqtlVbnKtI9m2btve7nR9,https://api.spotify.com/v1/audio-analysis/5DqtlVbnKtI9m2btve7nR9,169200,4
Changing Partners,Patti Page,64ZGxABmrreTNE8tnCGoGa,64ZGxABmrreTNE8tnCGoGa,0.459,0.138,10,-13.807,1,0.0424,0.97,0.000445,0.103,0.254,75.684,audio_features,64ZGxABmrreTNE8tnCGoGa,spotify:track:64ZGxABmrreTNE8tnCGoGa,https://api.spotify.com/v1/tracks/64ZGxABmrreTNE8tnCGoGa,https://api.spotify.com/v1/audio-analysis/64ZGxABmrreTNE8tnCGoGa,178640,4
Papa Loves Mambo,Perry Como,62eAoNfrrS84177LOzJMQx,62eAoNfrrS84177LOzJMQx,0.674,0.498,0,-10.07,1,0.13,0.512,2.05e-06,0.404,0.747,81.075,audio_features,62eAoNfrrS84177LOzJMQx,spotify:track:62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/tracks/62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/audio-analysis/62eAoNfrrS84177LOzJMQx,162107,4
"Shake, Rattle and Roll",Bill Haley & His Comets,5z2Gef9D3UgRquZXe7UUW4,5z2Gef9D3UgRquZXe7UUW4,0.662,0.794,5,-6.942,1,0.152,0.206,0.0,0.149,0.841,168.106,audio_features,5z2Gef9D3UgRquZXe7UUW4,spotify:track:5z2Gef9D3UgRquZXe7UUW4,https://api.spotify.com/v1/tracks/5z2Gef9D3UgRquZXe7UUW4,https://api.spotify.com/v1/audio-analysis/5z2Gef9D3UgRquZXe7UUW4,149467,3
Rags to Riches,Tony Bennett,4BH8EuPAxeFAh1rSWtnGdD,4BH8EuPAxeFAh1rSWtnGdD,0.409,0.435,2,-9.399,1,0.0453,0.907,7.17e-06,0.0559,0.567,78.136,audio_features,4BH8EuPAxeFAh1rSWtnGdD,spotify:track:4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/tracks/4BH8EuPAxeFAh1rSWtnGdD,https://api.spotify.com/v1/audio-analysis/4BH8EuPAxeFAh1rSWtnGdD,168480,4
In the Chapel in the Moonlight,Kitty Kallen,7FA0HOQtpun5DlYuOS50qF,7FA0HOQtpun5DlYuOS50qF,0.341,0.0825,5,-18.822,1,0.0344,0.841,0.0,0.342,0.235,100.113,audio_features,7FA0HOQtpun5DlYuOS50qF,spotify:track:7FA0HOQtpun5DlYuOS50qF,https://api.spotify.com/v1/tracks/7FA0HOQtpun5DlYuOS50qF,https://api.spotify.com/v1/audio-analysis/7FA0HOQtpun5DlYuOS50qF,175173,3
Stranger in Paradise,The Four Aces,3eg1UdNWybsd1v4zzuZHxR,3eg1UdNWybsd1v4zzuZHxR,0.23,0.312,5,-10.523,1,0.0301,0.859,0.104,0.0898,0.5,86.007,audio_features,3eg1UdNWybsd1v4zzuZHxR,spotify:track:3eg1UdNWybsd1v4zzuZHxR,https://api.spotify.com/v1/tracks/3eg1UdNWybsd1v4zzuZHxR,https://api.spotify.com/v1/audio-analysis/3eg1UdNWybsd1v4zzuZHxR,178573,4
Here,Tony Martin,1ckMtp20BzrrrszEkZa3Vr,1ckMtp20BzrrrszEkZa3Vr,0.294,0.348,0,-8.141,1,0.03,0.933,0.000323,0.135,0.294,84.525,audio_features,1ckMtp20BzrrrszEkZa3Vr,spotify:track:1ckMtp20BzrrrszEkZa3Vr,https://api.spotify.com/v1/tracks/1ckMtp20BzrrrszEkZa3Vr,https://api.spotify.com/v1/audio-analysis/1ckMtp20BzrrrszEkZa3Vr,187733,4
All Shook Up,Elvis Presley,6A28sLdLOf9vohN5LVl5KR,6A28sLdLOf9vohN5LVl5KR,0.688,0.468,10,-12.503,1,0.15,0.89,0.000134,0.177,0.946,74.832,audio_features,6A28sLdLOf9vohN5LVl5KR,spotify:track:6A28sLdLOf9vohN5LVl5KR,https://api.spotify.com/v1/tracks/6A28sLdLOf9vohN5LVl5KR,https://api.spotify.com/v1/audio-analysis/6A28sLdLOf9vohN5LVl5KR,117360,4
Love Letters in the Sand,Pat Boone,1eqGYJJr2z2GXK1i0hD3BC,1eqGYJJr2z2GXK1i0hD3BC,0.571,0.196,3,-13.216,1,0.0278,0.811,0.0,0.142,0.555,88.728,audio_features,1eqGYJJr2z2GXK1i0hD3BC,spotify:track:1eqGYJJr2z2GXK1i0hD3BC,https://api.spotify.com/v1/tracks/1eqGYJJr2z2GXK1i0hD3BC,https://api.spotify.com/v1/audio-analysis/1eqGYJJr2z2GXK1i0hD3BC,134560,4
Little Darlin',The Diamonds,7ycFNferNuk6wAjBa0vWvl,7ycFNferNuk6wAjBa0vWvl,0.631,0.587,6,-11.402,1,0.042,0.536,0.29,0.333,0.664,152.851,audio_features,7ycFNferNuk6wAjBa0vWvl,spotify:track:7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/tracks/7ycFNferNuk6wAjBa0vWvl,https://api.spotify.com/v1/audio-analysis/7ycFNferNuk6wAjBa0vWvl,129333,4
Young Love,Tab Hunter,3f447padVRsEa7JrtRNJhT,3f447padVRsEa7JrtRNJhT,0.329,0.427,0,-8.459,1,0.0353,0.899,1.73e-05,0.109,0.542,204.508,audio_features,3f447padVRsEa7JrtRNJhT,spotify:track:3f447padVRsEa7JrtRNJhT,https://api.spotify.com/v1/tracks/3f447padVRsEa7JrtRNJhT,https://api.spotify.com/v1/audio-analysis/3f447padVRsEa7JrtRNJhT,146502,4
So Rare,Jimmy Dorsey,4UUNibKa22Akj3IFB9yWih,4UUNibKa22Akj3IFB9yWih,0.517,0.534,7,-6.548,1,0.0321,0.749,0.0126,0.457,0.698,87.481,audio_features,4UUNibKa22Akj3IFB9yWih,spotify:track:4UUNibKa22Akj3IFB9yWih,https://api.spotify.com/v1/tracks/4UUNibKa22Akj3IFB9yWih,https://api.spotify.com/v1/audio-analysis/4UUNibKa22Akj3IFB9yWih,154133,4
Don't Forbid Me,Pat Boone,5XjPPdhCGeAEecJlxAJt3M,5XjPPdhCGeAEecJlxAJt3M,0.686,0.418,0,-9.744,1,0.0259,0.507,3.19e-05,0.17,0.692,112.437,audio_features,5XjPPdhCGeAEecJlxAJt3M,spotify:track:5XjPPdhCGeAEecJlxAJt3M,https://api.spotify.com/v1/tracks/5XjPPdhCGeAEecJlxAJt3M,https://api.spotify.com/v1/audio-analysis/5XjPPdhCGeAEecJlxAJt3M,137320,4
Singing the Blues,Guy Mitchell,6BVGSY5a78glGMpENbkt8D,6BVGSY5a78glGMpENbkt8D,0.624,0.509,4,-7.615,1,0.0559,0.594,0.000147,0.159,0.664,141.365,audio_features,6BVGSY5a78glGMpENbkt8D,spotify:track:6BVGSY5a78glGMpENbkt8D,https://api.spotify.com/v1/tracks/6BVGSY5a78glGMpENbkt8D,https://api.spotify.com/v1/audio-analysis/6BVGSY5a78glGMpENbkt8D,145773,4
Young Love,Sonny James,5wkkCtYEcgrXoDagTEHSIj,5wkkCtYEcgrXoDagTEHSIj,0.443,0.35,2,-9.996,1,0.0401,0.785,0.0006,0.15,0.339,150.027,audio_features,5wkkCtYEcgrXoDagTEHSIj,spotify:track:5wkkCtYEcgrXoDagTEHSIj,https://api.spotify.com/v1/tracks/5wkkCtYEcgrXoDagTEHSIj,https://api.spotify.com/v1/audio-analysis/5wkkCtYEcgrXoDagTEHSIj,150253,3
Too Much,Elvis Presley,2pkW9S8SC5LwK8fehCBrQk,2pkW9S8SC5LwK8fehCBrQk,0.546,0.815,3,-5.607,0,0.047,0.778,0.0,0.0644,0.908,118.492,audio_features,2pkW9S8SC5LwK8fehCBrQk,spotify:track:2pkW9S8SC5LwK8fehCBrQk,https://api.spotify.com/v1/tracks/2pkW9S8SC5LwK8fehCBrQk,https://api.spotify.com/v1/audio-analysis/2pkW9S8SC5LwK8fehCBrQk,154840,4
Round and Round,Perry Como,0rvQGHLd67prV6eYat1ZX4,0rvQGHLd67prV6eYat1ZX4,0.75,0.481,9,-12.884,1,0.106,0.897,0.0,0.177,0.75,117.959,audio_features,0rvQGHLd67prV6eYat1ZX4,spotify:track:0rvQGHLd67prV6eYat1ZX4,https://api.spotify.com/v1/tracks/0rvQGHLd67prV6eYat1ZX4,https://api.spotify.com/v1/audio-analysis/0rvQGHLd67prV6eYat1ZX4,153307,4
Bye Bye Love,The Everly Brothers,6oRHRkQigTzJ3KwpO3XOV6,6oRHRkQigTzJ3KwpO3XOV6,0.547,0.523,9,-9.176,1,0.0572,0.724,0.0,0.103,0.89,169.598,audio_features,6oRHRkQigTzJ3KwpO3XOV6,spotify:track:6oRHRkQigTzJ3KwpO3XOV6,https://api.spotify.com/v1/tracks/6oRHRkQigTzJ3KwpO3XOV6,https://api.spotify.com/v1/audio-analysis/6oRHRkQigTzJ3KwpO3XOV6,142907,4
Tammy,Debbie Reynolds,3TwVatcukBQLQj3LJZtHaR,3TwVatcukBQLQj3LJZtHaR,0.24,0.326,8,-9.204,1,0.0321,0.66,5.51e-06,0.116,0.257,81.181,audio_features,3TwVatcukBQLQj3LJZtHaR,spotify:track:3TwVatcukBQLQj3LJZtHaR,https://api.spotify.com/v1/tracks/3TwVatcukBQLQj3LJZtHaR,https://api.spotify.com/v1/audio-analysis/3TwVatcukBQLQj3LJZtHaR,186507,3
Party Doll,Buddy Knox,3SNEFR9U8CCEUN3iZfkVgW,3SNEFR9U8CCEUN3iZfkVgW,0.664,0.731,11,-7.84,0,0.0779,0.718,5.95e-06,0.216,0.661,90.054,audio_features,3SNEFR9U8CCEUN3iZfkVgW,spotify:track:3SNEFR9U8CCEUN3iZfkVgW,https://api.spotify.com/v1/tracks/3SNEFR9U8CCEUN3iZfkVgW,https://api.spotify.com/v1/audio-analysis/3SNEFR9U8CCEUN3iZfkVgW,135173,4
Teddy Bear,Elvis Presley,57j9wUmiHxii7VpbAdSkPQ,57j9wUmiHxii7VpbAdSkPQ,0.633,0.399,0,-12.483,1,0.171,0.825,0.0,0.326,0.922,87.987,audio_features,57j9wUmiHxii7VpbAdSkPQ,spotify:track:57j9wUmiHxii7VpbAdSkPQ,https://api.spotify.com/v1/tracks/57j9wUmiHxii7VpbAdSkPQ,https://api.spotify.com/v1/audio-analysis/57j9wUmiHxii7VpbAdSkPQ,107187,4
Day-O (The Banana Boat Song),Harry Belafonte,6FH2WiSVFv5qglEg1O8xNn,6FH2WiSVFv5qglEg1O8xNn,0.639,0.0996,0,-16.144,1,0.0992,0.949,0.00273,0.105,0.359,121.289,audio_features,6FH2WiSVFv5qglEg1O8xNn,spotify:track:6FH2WiSVFv5qglEg1O8xNn,https://api.spotify.com/v1/tracks/6FH2WiSVFv5qglEg1O8xNn,https://api.spotify.com/v1/audio-analysis/6FH2WiSVFv5qglEg1O8xNn,184693,4
Jailhouse Rock,Elvis Presley,452KBpASS5lZLeJWX9Ixub,452KBpASS5lZLeJWX9Ixub,0.623,0.537,10,-10.014,0,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,audio_features,452KBpASS5lZLeJWX9Ixub,spotify:track:452KBpASS5lZLeJWX9Ixub,https://api.spotify.com/v1/tracks/452KBpASS5lZLeJWX9Ixub,https://api.spotify.com/v1/audio-analysis/452KBpASS5lZLeJWX9Ixub,146933,4
